holding_id,snapshot_id,security_name,isin,percentage_to_nav
d7af307c-d7a6-4643-a764-75cbd54e516e,7468aac9-2bcd-4176-8e4e-d026d1e1e190,Securitized Debt Instruments,,0.192361
1640a29b-78d7-487e-b270-cf42bafa8cf0,2094b2f3-5a8a-43d1-b470-7db60cc5d880,Securitized Debt Instruments,,5.631285
23b520b2-fc68-42a2-a9c2-c4829498817f,10f3d427-8f0d-4985-8d38-c80ed0eceb23,Securitized Debt Instruments,,5.931033
5dcc823e-9029-408c-8c24-585a9cc6f3ce,839e1c84-24cc-475a-bbd2-2384661c9755,Securitized Debt Instruments,,8.511649
4ea4b9e7-98bd-482b-bdde-ebd76583421d,27ce0443-88cb-4a0c-a4e0-83ece4f8d55b,Securitized Debt Instruments,,6.255889
300f5a69-1c2c-4847-b9dc-b4ba3f125dd3,088a91b9-0596-47d2-aa3b-719eef690847,Securitized Debt Instruments,,2.751759
b8528dac-2c70-48e9-97d3-259ded1b019d,a4082ff9-0f4e-4f6a-b40e-7c3fb072f3df,Securitized Debt Instruments,,3.081478
45e33b04-0639-4582-b3f3-4dd3a932a2b2,947d68d3-43dc-4195-8d31-f5da2b52e3c3,Securitized Debt Instruments,,2.692889
d8370ea6-c08e-46da-add8-63c65f8d9296,b3433f33-f0b0-40b8-9249-3d3bffe52e04,Securitized Debt Instruments,,8.463708
c2e0c8ff-84fe-4764-872c-c9280e5bd72e,ba21454e-1d9f-4e83-a98b-9760cb8d8c1b,Securitized Debt Instruments,,1.99414
043d30e1-9645-4945-ba17-b8319121a7d9,780af6fa-d2f1-4060-8390-695c93461379,Securitized Debt Instruments,,0.212344
45080d41-5943-445f-a4dc-7e4f9fcea711,aad27759-5340-44cd-bf2e-e9344c47730a,Securitized Debt Instruments,,5.898343
32959e1e-dcbb-4d23-9e12-6042b8798bd6,fb7370a9-93c3-4175-9fda-c02d3318faf2,Securitized Debt Instruments,,3.06672
8c1402ba-d4ee-41ce-abd3-e5566d5826d2,be891d6e-bede-4cb7-96c2-b2bb00c2a0c8,Securitized Debt Instruments,,2.787525
dfdc2046-6626-4676-8f9e-064344f0eb39,4730aca3-2678-4061-8ddf-f5d6fdef6ac5,Securitized Debt Instruments,,6.494304
8c3a5cd4-e829-41ed-a323-30c3e17783c9,c2cf540d-0b26-4658-a66d-1b3e36abc657,Securitized Debt Instruments,,7.667124
6b5f9677-025f-49fa-b43e-bc4766dee45f,d80ae8f5-5486-4936-b727-c279529a5127,Securitized Debt Instruments,,1.849861
3c2a03b3-e89c-47ad-a91e-4c97134897f9,09a9ff33-4804-4fff-97e9-45425803ec32,Securitized Debt Instruments,,0.205534
e7e0222f-e5e1-417b-9bea-893092542a44,4bfe59b4-84f5-44da-82d1-17ca8225fa26,Securitized Debt Instruments,,5.633589
1670deb2-9528-4664-a815-17df248a1286,2d8785c8-b103-46d4-a14a-51e656b8bf7a,Securitized Debt Instruments,,8.021471
3985c6dc-fd38-4662-a539-1a14a02f7d6d,87eeaaee-7b10-4930-8cab-7e8e692b116c,Securitized Debt Instruments,,6.402531
9d040adc-25a1-4206-8661-ac845c323c00,53bf952e-0cab-4f37-b583-69d71b6be02f,Securitized Debt Instruments,,2.730591
7ece5b1d-55c8-4324-99f2-02141b66cabc,ce795584-9008-4123-8a30-2c32e13417dc,Securitized Debt Instruments,,6.584621
